spot no	proSPK-BC1	proSPK-BC2	pro35S-C1	pro35S-C2	empty vector1	empty vector2	empty vector3	empty vector4
3233	14.83589	13.55771	12.3312	14.37385	12.89825	11.0216	13.98783	14.21676
3234	0.4735485	0.4602244	0.3860377	0.4786535	0.2267544	1.143596	0.1237	1.293968
3235	0.7362169	0.6217024	0.5427642	0.6123997	1.625006	0.6905135	0.5672889	0.493735
3236	1.247044	1.073252	1.014666	1.187834	3.047157	1.022718	0.3890209	2.138274
3237	0.003580533	0.005105446	0.005102342	0.003801362	0.0130858	0.006007103	0.005689671	0.005467336
3238	0.3628061	0.2888136	0.3021158	0.2987348	0.6097542	0.4861873	0.3874288	0.452847
3239	5.769671	5.159581	4.93523	5.770269	6.075384	7.024721	5.508067	7.395032
3240	2.535223	2.356192	2.140193	2.569805	2.139687	1.180158	2.124842	2.14073
3241	0.3803974	0.3832521	0.3421183	0.371009	0.4197302	0.9573048	0.4285956	0.6421067
3242	2.418413	2.298325	2.042817	2.421576	2.286555	2.071126	1.998953	1.95455
3243	0.1370011	0.1269475	0.1130705	0.1364597	0.1098103	0.5414098	0.07369263	0.2680784
3244	0.002475774	0.005060064	0.0051113	0.005206856	0.01930984	0.00595636	0.005693286	0.009973931
3245	0.01690543	0.00985763	0.01149331	0.02355587	0.02193219	0.02026409	0.005727062	0.03759916
3246	0.0585511	0.04143935	0.03885884	0.05606822	0.06649741	0.06565203	0.0604691	0.08243244
3247	0.02040061	0.02223875	0.01586713	0.02777726	0.01900013	0.01317951	0.005744317	0.0117967
3248	0.2870055	0.2735308	0.2702292	0.3003139	0.2832082	0.3186821	0.2711259	0.3752656
3249	4.403787	3.95015	3.778661	4.434294	3.81223	3.53205	2.541303	3.816741
3250	2.306035	2.187097	2.032944	2.446843	1.796688	1.670371	1.812479	1.894397
3251	0.6710095	0.6446012	0.626241	0.7464582	0.9496031	0.5715035	0.885409	0.7330073
3252	0.1114203	0.0974508	0.09054984	0.1107143	0.07675534	0.2398226	0.027482	0.1166495
3253	0.0387606	0.04226821	0.03572156	0.03686814	0.03050687	0.03705259	0.005799454	0.01993747
3254	0.002447044	0.005044335	0.005144887	0.003852174	0.00707282	0.005966416	0.005735671	0.00548129
3255	2.021456	1.850902	1.748292	2.051734	2.0163	1.917526	1.525496	1.706101
3256	5.914445	5.350075	5.152267	6.114709	6.553787	6.856844	5.095565	6.221193
3257	0.2741182	0.2513714	0.2199458	0.2527238	0.2422017	0.1635147	0.2977161	0.09476004
3258	0.874414	0.8302083	0.7646156	0.885193	0.9053051	0.5454152	0.6182589	0.5290507
3259	0.00245432	0.005059327	0.005178064	0.003908694	0.007111441	0.006001945	0.005775258	0.005562878
3260	7.525956	6.863078	6.551667	7.812763	6.71113	7.902861	6.885284	10.89595
3261	0.08366148	0.08664927	0.06752681	0.07172116	0.09023131	0.08209511	0.100851	0.05701704
3262	0.00246421	0.005075292	0.005204291	0.008236487	0.007146973	0.00603112	0.005805057	0.005713403
3263	0.002468262	0.005081868	0.005214099	0.003958568	0.007160319	0.006042205	0.005815955	0.005637202
3264	1.167805	1.057385	0.9897774	1.201329	1.317961	1.356554	0.991109	1.309429
3265	0.2616149	0.2082548	0.2134201	0.2443009	0.2028815	0.1515028	0.2043714	0.1905928
3266	4.641541	4.217767	4.023281	4.890221	4.196767	3.923178	2.985969	4.777645
3267	17.67143	15.69834	15.23048	18.13361	15.76957	18.03867	10.65298	23.1259
3268	2.412394	2.153094	2.098239	2.53486	3.540086	2.351026	2.740003	1.756374
3269	0.1066967	0.09068625	0.08500117	0.1034527	0.03891271	0.01012412	0.02014309	0.006145419
3271	0.002510562	0.005152877	0.005310381	0.004062439	0.007282005	0.00614787	0.00591849	0.005794775
3272	0.2442249	0.2109993	0.1878083	0.2050895	0.2159492	0.1437862	0.1821079	0.2350687
3273	0.07374099	0.05315698	0.06200745	0.1174926	0.1530216	0.04620962	0.3009204	0.09682263
3274	12.09663	10.80596	10.06974	12.16547	10.0842	11.63423	3.916866	13.65826
3275	0.817547	0.6995683	0.6790558	0.8313111	0.7901483	0.6176185	0.6137431	0.5553131
3276	12.69853	10.892	10.68296	13.14539	26.44822	72.22515	18.44125	35.67837
3277	1.936959	1.812689	1.67375	1.994674	1.776492	1.874728	1.417644	2.006946
3278	0.002554375	0.005237934	0.005417159	0.004154296	0.007387945	0.009387815	0.006027329	0.005935581
3279	14.58797	13.8457	12.74715	16.09477	33.54274	9.210903	23.83946	11.41516
3280	1.298164	1.041295	1.044946	1.275869	0.9954902	0.9145398	0.971809	1.572253
3281	0.02976694	0.02458667	0.02017604	0.02479227	0.03248016	0.05582343	0.03095186	0.02466829
3282	0.02818591	0.02095255	0.02086837	0.02796839	0.05476398	0.0583984	0.03442278	0.04975461
3283	0.01186758	0.007467264	0.00790681	0.006002114	0.007474269	0.006863039	0.006125476	0.006090581
3284	0.00259072	0.005322487	0.005515878	0.004206312	0.007463236	0.006358798	0.006126741	0.008463533
3285	0.01473552	0.006567639	0.00720262	0.009647217	0.01620772	0.006375437	0.01551242	0.009796309
3286	0.05448394	0.04128431	0.03922049	0.04566891	0.04664271	0.03876367	0.03732802	0.04269704
3287	0.2620555	0.2459756	0.2147401	0.2902245	0.2108581	0.2801627	0.1296029	0.2211208
3288	6.961591	6.0511	5.931352	7.113891	12.1862	9.313688	7.147533	9.40531
3289	0.6258439	0.545946	0.5175651	0.5611658	0.7783397	0.9218853	0.5600496	0.7489027
3290	5.117762	4.478857	3.738069	4.958639	4.796616	5.196776	3.810047	4.936226
3291	0.008113845	0.005424198	0.005611327	0.004351387	0.008086454	0.006471367	0.00926052	0.006245162
3292	0.07850394	0.07114172	0.0632317	0.07685257	0.1079191	0.1072325	0.1437002	0.1842654
3293	0.3741822	0.3053635	0.2851571	0.3683437	0.4142131	0.359773	0.3503046	0.4634089
3294	2.020817	1.786636	1.593828	2.020667	1.897559	1.209195	0.4995741	1.16439
3295	3.849913	3.090916	3.194202	4.131269	3.404106	2.78398	3.462499	4.414389
3296	0.1341917	0.1103831	0.106608	0.1135001	0.06255824	0.06936882	0.05481421	0.02790253
3297	28.58206	25.11649	25.41112	28.93632	23.56889	26.55764	19.98564	26.47643
3298	4.044331	3.589239	3.426862	4.167578	2.610624	2.535288	1.901679	3.776436
3299	13.0296	11.83388	11.22164	13.71871	17.53404	12.62991	14.2225	13.17589
3300	0.004206534	0.005536814	0.005721493	0.004554877	0.00755136	0.006587396	0.006360109	0.00730945
3301	53.13271	48.42005	47.07622	53.90828	38.9043	43.88689	31.4382	58.52689
3302	0.002645146	0.005555699	0.005729538	0.004630664	0.007538629	0.006606084	0.006378129	0.006707885
3303	0.03267957	0.03015211	0.02415343	0.03439166	0.03478571	0.01094251	0.03299971	0.03585547
3304	1.07671	0.9849489	0.9414661	1.17854	0.853016	0.6509697	0.7478304	0.8413081
3305	1.870568	1.72011	1.609977	2.070989	1.802307	1.501423	1.690832	2.516921
3307	2.181632	1.944296	1.868448	2.453335	1.654017	1.901084	1.93358	3.579077
3308	0.01726764	0.01537513	0.01526267	0.02213353	0.01616571	0.009516223	0.006446785	0.05472694
3309	0.9334205	0.8415585	0.8238477	0.9471737	1.274552	1.546219	1.344956	1.085551
3310	13.11443	11.56492	11.11633	15.15836	11.20866	9.54186	9.885785	9.515247
3311	5.404258	6.067066	4.549479	6.30682	4.169712	5.497298	3.414319	7.741031
3312	0.07072899	0.06400741	0.05234772	0.1049572	0.05215372	0.06400588	0.04466501	0.114034
3313	0.7876283	0.6930866	0.6797725	0.8974061	0.7451375	0.5022044	0.7329218	0.8053985
3314	0.003519874	0.005580093	0.005611915	0.005250957	0.007494075	0.006632292	0.006380198	0.009742244
3315	0.1465862	0.2882304	0.1326505	0.08357735	0.1216557	0.2486359	0.1211733	0.1024459
3316	0.002672931	0.00515092	0.005088432	0.003876514	0.007637192	0.006077201	0.005692291	0.005633015
3317	0.003006278	0.005140282	0.005090506	0.003856332	0.009101014	0.006059891	0.005690018	0.005590518
3318	3.359076	2.980373	2.671337	3.381115	2.753539	2.237424	2.079975	2.348874
3319	0.0212451	0.01658534	0.01690229	0.02465898	0.01839777	0.01938853	0.01753706	0.03078295
3320	0.0594016	0.05055329	0.0412501	0.04734503	0.1042668	0.06736833	0.09622593	0.0430813
3321	0.7726231	0.7032183	0.6165603	0.7108927	0.7602179	0.8959075	0.557299	0.903612
3322	9.98162	9.089797	8.381227	10.17248	9.2145	7.088883	8.585073	7.16027
3323	1.119725	1.032418	0.9416519	1.155203	1.199548	1.138224	1.200965	1.091755
3325	8.236508	7.362385	6.863995	8.5458	10.33624	9.206979	7.977925	11.27605
3326	0.009697526	0.005065475	0.005101139	0.003775757	0.007192144	0.005958499	0.005681967	0.005398738
3327	0.1313111	0.1244739	0.1103918	0.1174801	0.1503072	0.09005699	0.1033441	0.08595421
3328	0.139574	0.1252831	0.1152176	0.1308246	0.1856223	0.1241819	0.1179174	0.09152268
3329	5.847821	5.441858	4.984651	6.120104	5.279792	3.917912	4.993096	3.895106
3330	0.2218313	0.2058335	0.1788782	0.2365373	0.2693505	0.2750407	0.04948731	0.4040231
3331	2.259255	2.117929	1.923956	2.418163	2.369566	1.924361	2.224138	2.214773
3332	0.7006615	0.6361812	0.6068231	0.6623067	0.5519106	0.3676431	0.5367099	0.4149021
3333	2.491944	2.227192	2.095896	2.494917	1.34328	2.246264	0.401361	7.95102
3334	0.7363433	0.697717	0.6372592	0.7379192	0.6882972	0.6505758	0.5591197	0.8403439
3335	0.002447349	0.005035147	0.005120845	0.003812942	0.007056372	0.005942623	0.005705752	0.005425822
3336	0.3314656	0.2796694	0.257693	0.3446217	0.22127	0.3168826	0.1499191	0.6476064
3337	0.03502955	0.02906717	0.02844094	0.03366333	0.007076659	0.005940837	0.005779549	0.005707906
3338	0.002443623	0.005035801	0.005133849	0.003840267	0.007059064	0.005953381	0.005722263	0.005462597
3339	0.1779511	0.1606419	0.1586138	0.1747628	0.1775918	0.2643384	0.127096	0.1833305
3340	3.716416	3.493312	3.20482	3.854976	3.32434	3.256335	2.812287	3.128423
3341	0.03119143	0.02206817	0.02064368	0.02450401	0.02494854	0.005966047	0.005795719	0.005732959
3342	0.4735033	0.4397925	0.431213	0.4693569	0.8575043	0.0985171	0.6265099	0.05714959
3343	0.4546662	0.485094	0.4305329	0.541015	0.4177383	0.5903619	0.4600188	0.6705705
3344	0.8590808	0.7667323	0.7351956	0.8827778	0.9163288	0.9062725	0.9928188	1.375374
3345	0.003961817	0.005064613	0.005131883	0.003742777	0.02843294	0.03202531	0.02569799	0.05331476
3346	0.002458285	0.005063997	0.005189923	0.003931947	0.007127015	0.006014705	0.005788274	0.005596099
3347	0.002462317	0.005070332	0.005200117	0.003944981	0.007140575	0.006025576	0.00579973	0.005615708
3348	2.305486	2.085529	1.939527	2.375987	1.465403	2.541486	0.6448928	2.272409
3349	1.978538	1.869881	1.787349	2.202916	2.03002	1.054842	1.847781	1.135105
3352	0.06365173	0.04785447	0.03998859	0.04908712	0.08590744	0.0677027	0.0625755	0.09367605
3353	1.189959	1.094002	1.004482	1.231957	1.617343	1.232684	1.507146	1.175925
3354	0.1264721	0.1113538	0.08995649	0.1120048	0.1597381	0.1454334	0.131261	0.1662086
3355	0.005039343	0.005137938	0.005293827	0.006299962	0.007273693	0.006127432	0.005899992	0.005830802
3356	0.06483055	0.0513289	0.04834555	0.06251263	0.1020414	0.1111897	0.1210932	0.1545861
3357	0.002515445	0.005160495	0.005321142	0.004073808	0.00729153	0.006158167	0.005928069	0.00581141
3358	0.04002893	0.02848417	0.0296047	0.04048093	0.04571084	0.03756135	0.03356729	0.1010077
3359	21.3464	18.50649	18.03851	21.28138	13.00085	10.94014	8.856814	17.32295
3360	0.06909541	0.06021773	0.04950015	0.07039178	0.06625126	0.04830998	0.06084634	0.05847286
3361	2.656818	2.197214	2.156363	2.399569	3.144643	1.993295	2.451805	1.006602
3362	0.002547024	0.005222255	0.00539763	0.004138686	0.007367297	0.006237696	0.006005878	0.005910965
3363	0.1088654	0.09512262	0.08583274	0.09823829	0.1658704	0.06813984	0.1882149	0.1081801
3364	0.03906203	0.0338621	0.03153746	0.03403967	0.07946351	0.02241126	0.006105467	0.03502034
3365	0.04120103	0.03714479	0.03228217	0.04058118	0.02144505	0.1248204	0.08067238	0.08696342
3366	3.647657	3.081746	3.010364	3.787377	5.318347	4.49248	4.300761	4.599554
3367	13.21297	11.66541	11.32428	13.5048	25.03522	22.13492	21.82855	23.24506
3368	0.002583695	0.005305616	0.005496532	0.00422127	0.00744465	0.006337421	0.006105597	0.006038944
3369	0.0036089	0.005320363	0.00551319	0.004235884	0.007462807	0.006354354	0.006122497	0.006061798
3370	0.03630499	0.03018235	0.03120598	0.04014779	0.03099204	0.0244655	0.03969573	0.02093795
3371	11.93804	11.05472	11.05838	12.43375	9.546693	11.07673	3.46109	15.53565
3372	0.00546012	0.005364047	0.005541591	0.005470155	0.007498861	0.009889142	0.01070478	0.00616943
3373	4.352069	3.848962	3.631239	4.34466	4.993086	4.329247	2.922207	5.952145
3374	3.648592	3.191882	3.100794	3.759479	3.428612	3.031542	3.588095	3.800545
3375	91.74309	90.56866	91.01112	107.0594	67.64518	66.7803	69.33265	51.82407
3376	1.934385	1.675925	1.620028	1.860444	1.245772	0.6085795	0.8847335	1.727532
3377	4.111245	3.637053	3.469186	4.280248	3.587252	4.846131	2.924166	6.150066
3378	0.5199787	0.3867947	0.3584278	0.4561936	0.8357383	0.01980981	0.04160003	0.03365196
3379	0.01025041	0.007776833	0.006759123	0.009528275	0.007546569	0.006509106	0.00762274	0.0138836
3380	23.90762	22.11709	19.53381	24.74701	14.41509	16.57478	6.780119	15.4705
3381	0.6185041	0.503376	0.5302652	0.6019934	0.7825623	0.5130563	0.5594304	0.5639003
3382	0.08528219	0.07534789	0.06756705	0.08474335	0.09514138	0.4089494	0.009147928	0.7597978
3383	0.2564463	0.2297441	0.2146401	0.254388	0.4791455	0.5193615	0.3047957	0.4889712
3384	5.202244	4.783124	4.503717	5.577405	5.121171	5.131407	4.107517	6.447069
3385	0.886032	0.7829813	0.7387225	0.9047842	1.3348	1.337101	0.8658409	1.158407
3386	22.20506	19.9997	18.8731	22.86634	19.33775	20.41614	16.01192	21.16581
3387	0.1451431	0.1202835	0.1077593	0.1172762	0.1301548	0.1124649	0.08706936	0.07693104
3388	2.329703	2.109752	1.964842	2.52167	1.998888	2.677776	2.624974	1.835852
3389	0.002640081	0.005565828	0.005722117	0.00471754	0.007525293	0.006613089	0.006385196	0.00685678
3390	0.3200755	0.3142509	0.289578	0.341792	0.4055044	0.3598198	0.3589734	0.4575819
3392	10.37493	9.399956	8.946618	11.62865	11.33642	12.32128	9.456115	15.88693
3393	0.1318876	0.1135143	0.1034054	0.132142	0.1092475	0.09682139	0.1006415	0.2738226
3394	0.002625819	0.005584423	0.005688386	0.004962525	0.007506388	0.006631893	0.006396678	0.007280807
3395	2.061854	1.814952	1.747053	2.336082	2.092076	2.251375	1.7968	4.211178
3396	0.1124549	0.09806181	0.09614208	0.125238	0.06827746	0.05849368	0.0748176	0.06439382
3397	1.980925	1.797428	1.679839	2.33064	1.908501	1.381847	1.41973	1.918676
3398	0.1060761	0.08945599	0.1038948	0.1267188	0.1717025	0.1768938	0.1916703	0.1395821
3399	1.80535	1.734021	1.5839	1.625272	1.80758	1.479708	1.652463	1.32121
3400	0.07936494	0.0749207	0.06747573	0.02715082	0.05996356	0.07498705	0.01950527	0.01222616
3401	0.9592018	1.07492	0.9708286	1.127795	0.1947224	2.250886	0.1988633	2.226314
3402	0.3640419	0.3369538	0.292153	0.4115944	0.2366728	0.1933223	0.1077172	0.585097
3403	101.7328	91.42071	83.53693	100.8011	85.00902	87.68902	84.48092	90.4412
3404	2.538775	2.311247	2.207871	2.608625	2.961146	2.947167	2.972808	3.122805
3405	0.3891638	0.3663878	0.3008264	0.4006211	0.4396043	0.3804431	0.37883	0.4715234
3406	0.5577807	0.4672239	0.3966716	0.5130912	1.330039	0.8448105	0.1891413	0.5852014
3407	0.1791847	0.1729615	0.1421189	0.1835023	0.06313584	0.1073086	0.0109755	0.04306256
3408	0.4540892	0.396717	0.3897282	0.4407308	0.4662368	0.4489917	0.4521118	0.5776483
3409	3.076484	2.827502	2.663581	3.171931	2.706944	2.597934	2.374695	4.087754
3410	0.9858315	0.8620433	0.729385	0.9277292	0.6742057	0.3443511	0.7295755	0.3045105
3411	0.03694272	0.02792358	0.02798109	0.0322105	0.05471352	0.02725399	0.0287373	0.02770467
3412	1.253773	1.186917	1.094999	1.261105	1.126879	1.213156	0.8988011	1.377865
3413	0.8597504	0.7542693	0.7364409	0.8320785	1.041475	0.7014119	0.4863456	0.8279586
3414	4.563563	4.253153	3.92924	4.732188	4.832087	2.99458	4.280858	3.81
3415	3.20649	2.909191	2.75545	3.283876	1.770577	0.9251907	2.063142	1.091709
3416	1.0482	1.071866	0.8399335	1.384239	0.3326238	1.826513	0.07204811	5.50008
3417	0.002456839	0.005033827	0.0051033	0.003782547	0.007065089	0.005930002	0.005683557	0.005386402
3418	0.3707963	0.3132175	0.2826003	0.3394629	0.3751455	0.3559758	0.3657375	0.2959003
3419	0.6655591	0.6294177	0.5472066	0.6855759	0.8391716	1.169214	0.6524435	0.8021689
3420	0.04055834	0.04016874	0.03764279	0.04726525	0.02960338	0.135319	0.03311613	0.1108249
3421	0.3111362	0.2773338	0.260362	0.2887447	0.4957822	0.272563	0.3001812	0.1503567
3422	0.007362484	0.005026517	0.005119084	0.01449316	0.007063715	0.005936051	0.00570406	0.008580096
3423	0.1899211	0.1606612	0.1495212	0.1667723	0.193387	0.1431955	0.1727274	0.2172605
3424	2.725599	2.616908	2.416694	2.895257	2.589034	2.498917	2.441358	2.999894
3425	0.9920855	0.9711474	0.8431663	1.12006	1.078483	1.061468	0.6655521	1.279129
3426	0.4235777	0.3915266	0.3584722	0.4379699	0.293001	0.1929725	0.1081388	0.6607003
3427	0.8086978	0.7656179	0.7279861	0.8343396	1.287252	1.45408	0.937077	1.395034
3428	13.58885	12.08226	10.44118	12.49839	16.97937	10.52334	11.01434	10.70816
3429	2.290987	2.149387	2.007476	2.415706	3.123356	3.226622	1.361662	3.232961
3430	15.92467	14.56269	13.73134	16.17957	14.07152	10.87556	12.81533	14.34073
3431	1.393714	1.329305	1.152917	1.403714	0.9809558	0.952217	0.724114	0.9393668
3432	0.01096922	0.005059097	0.006160827	0.006644735	0.007143924	0.013687	0.005789717	0.01276493
3433	0.002460447	0.005065076	0.005194977	0.005073502	0.007134184	0.006019512	0.005793216	0.005644492
3434	0.2019028	0.1899199	0.1755767	0.2046736	0.2839846	0.2523777	0.2289379	0.1946587
3435	4.23877	3.666891	3.680554	4.444274	5.624285	13.45457	7.952445	8.69489
3436	3.954615	3.69265	3.502673	4.209999	5.362147	3.576354	4.414463	4.063481
3438	1.52535	1.365368	1.329367	1.579203	1.40647	1.09154	1.452601	1.226876
3439	0.002490547	0.005114544	0.005262957	0.004019794	0.007223285	0.00609494	0.005866315	0.005728044
3440	0.04669405	0.03813383	0.04094185	0.0482568	0.04241037	0.006095306	0.04238381	0.006053739
3441	0.002502265	0.005134673	0.005289737	0.004045633	0.007254761	0.006123126	0.005894263	0.005767534
3442	0.618356	0.5917976	0.5443107	0.6880896	0.6160141	1.235866	0.5080301	1.076116
3443	0.08155461	0.06711482	0.06750509	0.07071621	0.1013018	0.04374669	0.1044726	0.07753232
3444	0.09791542	0.08576128	0.0799785	0.09033648	0.2507262	0.2625126	0.2542095	0.06811976
3445	0.2594876	0.2134738	0.1973428	0.2457507	0.201114	0.1649545	0.2029796	0.1741773
3446	0.8410981	0.7967802	0.7596578	0.9211196	1.131775	0.9337524	0.8742414	0.9752763
3447	0.2596557	0.2091786	0.1943761	0.245752	0.3307792	0.1811901	0.04050869	0.1159492
3448	0.111229	0.1063539	0.09898343	0.1119833	0.08821412	0.1049291	0.1136844	0.1297553
3449	0.6630355	0.5538732	0.5570119	0.651967	0.7706423	0.5331726	0.7971635	0.7881735
3450	0.01936907	0.01819066	0.008800062	0.01342107	0.04658765	0.07152776	0.03770051	0.06458191
3451	0.9410726	0.9008406	0.823967	1.018364	0.6819195	1.990896	0.1344974	2.144355
3452	14.58991	12.84629	12.16499	14.68411	10.1486	8.748486	10.08975	9.863597
3453	1.867082	1.667192	1.466494	1.904592	2.07159	1.697535	1.657506	1.668634
3454	2.750236	2.424498	2.246483	2.728207	1.86004	1.889794	1.306413	2.635016
3455	1.156352	0.9271336	0.9363212	0.976763	1.382706	0.5396014	0.9833264	0.2512017
3456	7.948799	7.001237	6.595314	8.026366	5.986949	4.640761	6.488509	6.161107
3457	0.1370683	0.1248466	0.1000046	0.1526864	0.111757	0.07959978	0.06511466	0.142497
3458	2.073814	1.769987	1.755202	2.131754	2.824215	7.110941	2.708788	4.695587
3459	3.829751	3.305387	3.139855	3.840163	2.624429	1.596212	1.772259	3.059248
3460	0.09818591	0.07830427	0.07670771	0.09743298	0.1607923	0.006404124	0.006296002	0.006587972
3461	0.007118902	0.005866381	0.01038516	0.007725475	0.007516298	0.006445212	0.006243155	0.006299558
3462	1.088843	0.9653789	0.864656	1.119717	1.202691	1.250114	1.012238	1.354632
3463	0.002624784	0.005432385	0.005632969	0.004373019	0.00750909	0.00647456	0.006247924	0.006280746
3464	0.2649862	0.2320172	0.2113142	0.2546449	0.4078657	1.096838	0.2958864	0.8898699
3465	4.612097	3.987751	3.868707	4.577599	4.761876	6.409008	3.744717	8.241985
3466	3.84766	3.26175	3.245708	3.853444	3.277225	2.86423	3.040089	3.688539
3467	0.002635454	0.00548423	0.005679264	0.004453812	0.007521851	0.006528357	0.006303698	0.007184153
3468	2.129366	1.917776	1.835724	2.156983	2.679616	2.079932	2.24105	1.827187
3469	0.1840128	0.1875302	0.1617553	0.1952499	0.07913399	0.6344803	0.1795433	0.3500093
3470	0.005140696	0.005518014	0.005702982	0.00503355	0.00753788	0.006562557	0.006338762	0.006586534
3471	1.402127	1.289581	1.277257	1.515063	1.31216	0.7185328	1.459359	0.8701131
3472	27.38583	26.60157	28.87882	28.42675	41.33349	39.50229	24.23773	39.84368
3474	0.1622721	0.1350736	0.130616	0.1586127	0.2561233	0.1198193	0.224989	0.1334167
3475	0.5059165	0.45507	0.4126945	0.5175693	0.3899697	0.4203269	0.3493273	0.4294464
3477	0.07764581	0.06205629	0.0575283	0.07559765	0.08833171	0.1664993	0.1203509	0.1619577
3478	8.034356	7.366959	7.122619	8.570747	5.965982	3.291504	6.073172	3.87819
3479	0.3360512	0.303563	0.2810079	0.3440543	0.2804764	0.1622469	0.2419623	0.07514999
3480	0.3376802	0.2619346	0.235974	0.3366186	0.2689293	0.2896053	0.2078244	0.2720591
